             x               y
       0.331034       0.445296
       0.606647        0.87933
        0.48384       0.824152
       0.577471       0.787286
       0.871212       0.611682
       0.516556       0.613849
        0.81341       0.458785
       0.135685       0.730186
       0.177923        0.32017
       0.399396       0.256813
      0.0607624       0.035432
       0.906522       0.544237
       0.469497       0.904477
       0.289193       0.600757
       0.164861       0.788049
      0.0357982       0.248817
        0.31666       0.765313
        0.64391       0.291238
       0.130222       0.878903
       0.509445       0.468368
        0.10004        0.99939
       0.458724       0.487289
      0.0464492       0.339976
        0.32899       0.905087
       0.591906       0.653096
       0.504349       0.146214
       0.232734       0.639485
       0.812677       0.436598
       0.663198       0.601733
       0.690329       0.934141
       0.507401       0.873135
      0.0208136       0.838618
       0.115787      0.0531022
       0.553209       0.760765
       0.582476       0.580645
       0.307047       0.132572
       0.639302       0.676687
       0.869961       0.939848
       0.583209       0.187078
       0.993774       0.558275
       0.893185        0.35725
       0.396069       0.974212
       0.692587      0.0693381
       0.172948       0.171545
       0.713797       0.574084
       0.729148       0.965911
       0.920804       0.247475
       0.632191      0.0669881
       0.446394       0.404614
       0.296762       0.651357
       0.999969       0.701102
       0.905148       0.225471
       0.402203       0.153569
       0.470199      0.0615864
       0.403363       0.310892
       0.447523       0.986908
       0.440413       0.606677
       0.802362       0.807367
       0.490341       0.424909
       0.937864       0.147832
       0.675222       0.909635
       0.391156       0.989257
       0.775475      0.0499893
       0.703116       0.684225
       0.307779      0.0720542
       0.367992        0.73281
       0.323344       0.668294
       0.269753      0.0988495
       0.583422      0.0963775
       0.510727       0.348888
       0.267953       0.678457
      0.0392468        0.39433
       0.873562       0.731712
       0.982208       0.118625
        0.45732       0.462264
       0.088992        0.67037
       0.882656       0.852809
       0.193304       0.703635
       0.222999       0.075869
      0.0981475       0.346751
       0.980438       0.463851
       0.791528       0.181158
       0.274545       0.566393
       0.398206      0.0108036
       0.658742       0.327555
        0.77401       0.704337
       0.719169       0.913022
       0.148991       0.890194
       0.113651       0.218909
       0.725883       0.787164
       0.206091       0.593738
       0.639393       0.950346
       0.952605       0.804193
        0.18363       0.214759
       0.196265       0.776543
       0.713004       0.617389
      0.0261238       0.144688
       0.123264       0.578692
       0.356792       0.135899
       0.319071       0.125645
       0.385235       0.825892
       0.573717       0.436689
      0.0804773       0.294168
       0.188208        0.49031
       0.363201       0.711142
       0.354961      0.0983001
       0.130406       0.887967
       0.633198       0.105136
       0.782739       0.320688
       0.941496      0.0346385
       0.409375       0.259621
       0.474685       0.965087
       0.287881       0.835536
       0.450423       0.913907
       0.854488       0.773553
      0.0921354       0.513871
       0.801263       0.726371
       0.754875       0.261116
       0.456709       0.757683
       0.599475       0.116855
       0.105777       0.007416
       0.722251       0.743767
       0.405347      0.0697958
       0.145817       0.158483
       0.552019       0.115452
       0.577471      0.0814844
       0.357677       0.289071
       0.341472       0.765069
       0.890011       0.413587
       0.391339       0.581561
       0.833277       0.532334
       0.808527       0.152318
       0.226325       0.320261
       0.693686       0.298959
       0.733757       0.895596
       0.856655       0.598193
       0.106265      0.0630818
       0.211707       0.821436
       0.987243       0.520341
       0.284005       0.040315
       0.720664      0.0578326
       0.733451       0.679708
       0.317789       0.285012
       0.302835       0.298868
       0.237953        0.91229
      0.0956755       0.382733
        0.14008       0.121433
       0.590472        0.92407
       0.261361      0.0550554
       0.297555      0.0777306
       0.578906       0.956206
       0.464888       0.668905
       0.410871       0.989746
       0.738701       0.835444
       0.613575       0.276894
       0.185644       0.586779
